patient_id,EGFR_PROTEIN,EGFR_RNA,EGFR_activity_mean,cohort,batch_domain,phospho_Y1016,phospho_Y1069,phospho_Y1092,phospho_Y1110,phospho_Y1172,EGFR_expression_score,ligand,protein,binding_type,standard_value,standard_units,p_binding
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-02582,27.2192270299591,15.53,1,CPTAC,CPTAC,,13.11230106168735,18.89778942247105,,19.8277390647715,17.279276516309967,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-02586,26.0954045045356,15.11,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-02587,25.6811558585803,12.74,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-02588,25.5225009435601,12.66,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-02729,25.9227866754068,14.3,1,CPTAC,CPTAC,,,,,19.5244167289084,19.5244167289084,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00001,25.645505942,11.93,1,CPTAC,CPTAC,,,,,20.075879232096295,20.075879232096295,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
